customer_id,customer_acct_num,first_name,last_name,customer_address,customer_city,customer_state_province,customer_postal_code,customer_country,birthdate,marital_status,yearly_income,gender,total_children,num_children_at_home,education,acct_open_date,member_card,occupation,homeowner
897,ACC0000897,Barbara,Johnson,3463 1st St,Sacramento,CA,93828,USA,15 Dec 1964,M,30K-50K,M,2,1,Some College,10-07-1994,Normal,Management,yes
898,ACC0000898,JOSEPH,Scott,4257 1st St,Winnipeg,MB,O4J,Canada,06/04/1979,M,$30K - $50K,M,0,0,hIGH sCHOOL,1997-08-07,Gold,Skilled Manual,N
899,ACC0000899,kAREN,Sanchez,7335 River Rd,Hartford,CT,82381,USA,1969-03-02,M,$10K - $30K,M,0,0,Bachelor's Degree,1991-03-25,Normal,,N
900,ACC0000900,Charles,Miller,9472 Cedar Ln,Miami,FL,93968,UNITED STATES,1938/04/12,M,,M,1,0,Bachelor's Degree,1990-11-09,Normal,Skilled Manual,0
901,ACC0000901,Susan,Brown,8503 Maple Ave,Houston,TX,63852,USA,19 Jul 1964,S,$30K - $50K,F,1,1,Bachelor's Degree,1996-07-28,Silver,Manual,No
902,ACC0000902,Donna,Walker,7617 Pine Rd,Sacramento,CA,71960,USA,1966-06-16,M,$30K - $50K,F,1,1,Bachelor's Degree,24-10-1996,Normal,Manual,N
903,ACC0000903,Sandra,Clark,664 Main St,Tijuana,bc,471737,Mexico,,M,$30K - $50K,f,1,0,Some College,1993/08/22,Silver,MANUAL,1
904,ACC0000904,Kimberly,Miller,6071 Oak Ave,Vancouver,BC,S4N,Canada,02/05/1938,S,$50K - $70K,M,3,2,High School,1998-04-18,Gold,,Yes
905,ACC0000905,Steven,Clark,4255 Maple Ave,toronto,ON,D1C,can.,14 Oct 1946,married,$50K - $70K,M,2,2,sOME cOLLEGE,1996/07/30,Bronze,Skilled Manual,N
906,ACC0000906,Kimberly,Taylor,661 Cedar Ln,Newark,NJ,14820,United States,06-04-1963,S,$50K - $70K,F,1,1,Graduate Degree,1991/07/22,Normal,Clerical,Yes
907,ACC0000907,Linda,White,8430 River Rd,HONOLULU,HI,80329,usa,11/28/1957,M,$10K - $30K,f,0,0,Graduate Degree,1993/02/28,Normal,Professional,Y
908,ACC0000908,Edward,Davis,9011 Maple Ave,Fresno,CA,98374,USA,1972/09/19,M,,F,5,4,Bachelor's Degree,01/24/1992,Bronze,Professional,N
909,ACC0000909,Ashley,Clark,1120 Oak Ave,Dallas,TX,79686,USA,,Single,,F,0,0,Some College,07/29/1998,Normal,Clerical,Y
910,ACC0000910,Andrew,Garcia,1363 Oak Ave,hartford,CT,74389,USA,23-03-1942,M,$130K - $150K,F,2,2,Bachelor's Degree,02/26/1997,bRONZE,Manual,N
911,ACC0000911,Donald,Allen,3395 Main St,Vancouver,BC,E8O,can.,03/05/1937,M,$10K - $30K,M,0,0,Bachelor's Degree,20 Mar 1993,Bronze,Manual,yes
912,ACC0000912,Elizabeth,Jackson,6639 Oak Ave,Chicago,il,95269,USA,03/15/1955,S,$70K - $90K,f,0,0,High School,1998-02-04,silver,Professional,0
913,ACC0000913,Amanda,Jackson,2860 River Rd,Dallas,TX,51371,USA,23 Dec 1927,M,$30K - $50K,F,2,0,High School,1992/07/27,Gold,Clerical,Y
914,ACC0000914,Karen,Allen,9823 River Rd,Fresno,CA,15111,USA,11/12/1939,M,$90K - $110K,F,4,3,Bachelor's Degree,24 Feb 1990,Silver,Skilled Manual,Y
915,ACC0000915,Steven,ROBINSON,4850 Cedar Ln,bUFFALO,NY,53606,USA,1955/12/07,S,"$50,000-$70,000",m,0,0,Bachelor's Degree,03/08/1991,Silver,Skilled Manual,Y
916,ACC0000916,Kenneth,Jones,2133 Main St,BOISE,ID,37296,usa,06/12/1935,married,$50K - $70K,M,3,1,Some College,1998-05-29,Silver,Skilled Manual,N
917,ACC0000917,Lisa,Wright,5937 Oak Ave,Cleveland,OH,21351,U.S.A.,1945-04-12,M,$110K - $130K,F,1,0,High School,19 Apr 1992,Bronze,Professional,0
918,ACC0000918,Lisa,Ramirez,591 Maple Ave,Fresno,CA,38684,US,1928-04-19,Single,$90K - $110K,F,3,1,Some College,10-05-1998,Normal,Clerical,yes
919,ACC0000919,Elizabeth,Scott,5836 Cedar Ln,Miami,FL,67839,U.S.A.,1929-04-03,M,$90K - $110K,M,0,0,Graduate Degree,1994-04-13,Normal,Professional,Y
920,ACC0000920,Paul,Nguyen,91 1st St,Monterrey,NL,760320,mexico,1949-10-08,M,,F,0,0,High School,26-12-1994,Silver,Management,Y
921,ACC0000921,Brian,Robinson,3258 Oak Ave,Denver,CO,50224,USA,1954-06-10,M,$90K - $110K,m,2,0,High School,13-11-1992,Silver,Clerical,Y
922,ACC0000922,Melissa,Hernandez,1966 River Rd,Miami,FL,12311,USA,02 Jul 1942,S,,MALE,2,2,High School,18 Aug 1992,Bronze,Professional,Yes
923,ACC0000923,Susan,Scott,5273 1st St,Los Angeles,ca,75812,USA,03/17/1977,M,$130K - $150K,M,1,0,Some College,18 Jan 1998,Silver,Manual,Y
924,ACC0000924,Nancy,Hill,1241 River Rd,Guadalajara,JAL,641457,MEXICO,1936-04-14,M,"$150,000 +",F,0,0,High School,11/12/1995,Silver,Management,1
925,ACC0000925,Sarah,White,1354 1st St,Raleigh,NC,17389,US,1979/09/11,M,$50K - $70K,FEMALE,0,0,High School,08/16/1998,Silver,mANAGEMENT,yes
926,ACC0000926,David,Lewis,5979 Oak Ave,Salt Lake City,UT,45392,USA,1975/06/04,M,"$70,000-$90,000",m,2,0,HIGH SCHOOL,02/08/1996,Silver,Skilled Manual,1
927,ACC0000927,Daniel,Lopez,4380 Cedar Ln,Milwaukee,WI,14956,U.S.A.,11-12-1924,single,$70K - $90K,F,0,0,High School,19 Aug 1998,Bronze,Clerical,Y
928,ACC0000928,Stephanie,Jackson,8421 Main St,Dallas,TX,25079,USA,05-02-1973,M,$130K - $150K,M,0,0,Bachelor's Degree,1997/10/05,Bronze,Clerical,N
929,ACC0000929,James,Torres,24 Main St,Minneapolis,MN,81309,USA,1977/01/26,M,$130K - $150K,M,2,2,Bachelor's Degree,1996/11/01,Normal,Professional,Y
930,ACC0000930,Sarah,Hill,9569 Pine Rd,Ottawa,ON,Q3K,Canada,1924-02-25,S,$130K - $150K,M,0,0,Graduate Degree,07-10-1996,Gold,Skilled Manual,No
931,ACC0000931,mICHAEL,Allen,526 Pine Rd,Tucson,AZ,58468,UNITED STATES,1974/01/18,M,$10K - $30K,M,3,2,Some College,1996-05-03,Silver,Management,1
932,ACC0000932,Betty,Moore,8452 Oak Ave,Vancouver,BC,M6M,Canada,09-07-1948,M,$50K - $70K,Female,0,0,Bachelor's Degree,1998-03-15,Gold,Management,N
933,ACC0000933,Emily,Thompson,3848 River Rd,Buffalo,NY,90438,USA,1938-10-31,married,$30K - $50K,m,4,0,Some College,1991-05-05,Normal,Clerical,Yes
934,ACC0000934,Daniel,  Robinson  ,2206 1st St,Raleigh,NC,47392,USA,08/02/1975,M,,F,1,0,High School,1998/04/21,nORMAL,Professional,N
935,ACC0000935,Steven,Flores,5825 River Rd,Mexico City,DF,295062,Mexico,1977/10/12,M,,M,0,0,Bachelor's Degree,02-09-1998,Bronze,Clerical,Y
936,ACC0000936,Karen,Wilson,1738 Oak Ave,Mexico City,DF,470603,Mexico,06/02/1941,S,$30K - $50K,m,0,0,High School,11-12-1998,Silver,cLERICAL,N
937,ACC0000937,Stephanie,Anderson,2479 Main St,Memphis,TN,23344,United States,24-08-1961,S,$110K - $130K,Female,1,1,High School,18 Aug 1991,Normal,Manual,1
938,ACC0000938,Charles,Taylor,5067 River Rd,Houston,TX,53526,USA,09-01-1939,S,$10K - $30K,F,2,1,Bachelor's Degree,26 Jun 1998,Bronze,Skilled Manual,Y
939,ACC0000939,Linda,Hernandez,8088 River Rd,Seattle,WA,32729,usa,03/30/1940,married,,f,3,1,Bachelor's Degree,06-06-1991,BRONZE,Professional,N
940,ACC0000940,Richard,Rodriguez,1465 Maple Ave,Columbus,OH,19401,USA,07/01/1942,S,$110K - $130K,FEMALE,4,0,Some College,12-08-1998,Gold,Management,N
941,ACC0000941,John,Harris,8914 Pine Rd,Spokane,WA,70928,USA,1928-06-25,S,$30K - $50K,M,2,2,Some College,25 Mar 1998,Silver,Manual,Y
942,ACC0000942,Mary,Johnson,3702 Cedar Ln,Nashville,TN,80578,USA,03 Nov 1932,Married,10K-30K,Male,1,0,Graduate Degree,05/12/1991,Gold,Skilled Manual,Y
943,ACC0000943,Elizabeth,Lee,5084 1st St,Dallas,TX,29526,USA,1923-05-28,M,$90K - $110K,M,2,2,Bachelor's Degree,1998-08-16,Normal,Manual,Y
944,ACC0000944,matthew,Lee,5703 Pine Rd,Cheyenne,wy,13819,USA,23-08-1961,Single,"$130,000-$150,000",M,2,1,Some College,01-09-1992,Normal,Skilled Manual,yes
945,ACC0000945,Brian,Jackson,8898 Oak Ave,Minneapolis,MN,,US,1972/04/25,S,$70K - $90K,F,2,0,Bachelor's Degree,21 Feb 1996,Bronze,Management,Y
946,ACC0000946,Matthew,  Walker  ,8951 Cedar Ln,Raleigh,NC,32764,USA,,S,30K-50K,M,0,0,Partial High School,1991/01/27,bronze,Skilled Manual,N
947,ACC0000947,Karen,Young,4416 Maple Ave,Boise,ID,65293,United States,13 Feb 1927,M,$10K - $30K,m,0,0,Some College,10/13/1991,GOLD,Clerical,N
948,ACC0000948,Michael,Garcia,9987 Cedar Ln,Honolulu,HI,28512,USA,19-12-1976,S,$30K - $50K,FEMALE,0,0,Bachelor's Degree,1997/12/06,Bronze,Management,N
949,ACC0000949,John,Brown,3351 River Rd,Houston,TX,92048,USA,06/20/1975,S,$10K - $30K,F,0,0,Graduate Degree,12/02/1996,Normal,Professional,Y
950,ACC0000950,Michelle,Ramirez,5188 River Rd,mONTERREY,NL,139962,Mexico,12 Jun 1922,S,"$30,000-$50,000",F,5,1,Bachelor's Degree,18-01-1995,sILVER,Clerical,Y
951,ACC0000951,Mark,Smith,103 Oak Ave,Spokane,WA,,USA,1954-02-05,single,$30K - $50K,F,2,1,high school,10-03-1996,Normal,manual,Y
952,ACC0000952,Ashley,Scott,7433 Maple Ave,puebla,PUE,787137,Mexico,18 Sep 1974,S,$110K - $130K,FEMALE,3,0,Some College,1995/09/16,Normal,Clerical,N
953,ACC0000953,Karen,Rodriguez,8169 Maple Ave,INDIANAPOLIS,IN,75457,U.S.A.,17-07-1978,M,$50K - $70K,M,2,2,Bachelor's Degree,12/06/1997,Bronze,Manual,N
954,ACC0000954,Nancy,Torres,2991 Pine Rd,San Antonio,TX,72538,USA,01-06-1938,S,$90K - $110K,FEMALE,2,1,High School,09/08/1996,Bronze,Clerical,yes
955,ACC0000955,Susan,Rodriguez,4275 Main St,San Jose,CA,77649,usa,1977-07-30,S,$90K - $110K,F,2,2,Bachelor's Degree,1996-02-10,Bronze,Management,Y
956,ACC0000956,Ashley,Allen,3527 Maple Ave,Puebla,PUE,418369,Mexico,16 Jul 1976,M,$30K - $50K,M,2,1,Some College,1996-07-24,BRONZE,Management,1
957,ACC0000957,William,Jones,6595 Main St,Dallas,TX,,US,1979/02/13,S,$50K - $70K,F,1,0,High School,1998-07-23,Bronze,Professional,Y
958,ACC0000958,James,Harris,4091 Cedar Ln,Minneapolis,MN,50925,USA,1970-11-18,single,$50K - $70K,MALE,1,1,Bachelor's Degree,1998/11/11,Bronze,SKILLED MANUAL,1
959,ACC0000959,Melissa,Brown,8283 Cedar Ln,Raleigh,NC,99141,USA,17-09-1941,S,$50K - $70K,MALE,1,1,Partial High School,06 Mar 1991,Normal,Skilled Manual,1
960,ACC0000960,Sarah,Lee,1084 1st St,Raleigh,NC,87750,USA,1950-04-09,Single,10K-30K,F,2,1,Partial High School,1991-10-22,Normal,,0
961,ACC0000961,Margaret,Harris,9804 Main St,milwaukee,WI,19883,USA,1960/05/02,M,$70K - $90K,f,2,0,Some College,1992-02-01,Normal,Manual,no
962,ACC0000962,Edward,Moore,4381 Pine Rd,San Jose,CA,13022,USA,1939-10-07,S,$50K - $70K,M,0,0,High School,1992/05/21,Bronze,Manual,1
963,ACC0000963,Margaret,Johnson,203 Pine Rd,Cheyenne,WY,12819,USA,,S,70K-90K,F,1,0,Bachelor's Degree,06/28/1991,Normal,Professional,N
964,ACC0000964,Mark,Hill,9768 Cedar Ln,Pittsburgh,PA,94536,usa,26 May 1957,M,"$90,000-$110,000",MALE,0,0,Some College,01/26/1998,Bronze,Skilled Manual,yes
965,ACC0000965,George,Scott,8197 Pine Rd,Salt Lake City,UT,74348,USA,,Married,$70K - $90K,F,1,1,Bachelor's Degree,1990-11-22,Normal,Professional,Y
966,ACC0000966,Jennifer,Robinson,8410 Oak Ave,Atlanta,GA,84203,USA,11/18/1930,Single,$70K - $90K,Male,0,0,Bachelor's Degree,1998/02/23,Normal,Management,0
967,ACC0000967,Joseph,King,3177 River Rd,Winnipeg,MB,A5J,Canada,1973-06-03,Single,,f,0,0,Some College,29-12-1995,Bronze,skilled manual,Yes
968,ACC0000968,Joshua,King,9424 River Rd,Cheyenne,WY,40558,USA,19-06-1977,S,30K-50K,M,2,2,Some College,1997-04-03,nORMAL,Skilled Manual,Yes
969,ACC0000969,donna,Young,4475 Cedar Ln,Raleigh,NC,67638,US,11/21/1925,S,"$70,000-$90,000",FEMALE,4,2,Bachelor's Degree,1990/09/16,Gold,Skilled Manual,Y
970,ACC0000970,Melissa,Allen,5199 Main St,Newark,NJ,58729,UNITED STATES,18-01-1944,S,30K-50K,F,3,1,High School,1990/06/13,Bronze,Skilled Manual,1
971,ACC0000971,Thomas,Sanchez,4710 Oak Ave,New York,NY,48221,USA,1970-05-04,M,$50K - $70K,F,4,2,High School,15-03-1990,Bronze,,no
972,ACC0000972,Anthony,Jackson,2397 Main St,Charlotte,NC,32597,USA,10/15/1950,married,$90K - $110K,F,2,2,Some College,03-06-1992,Normal,Professional,N
973,ACC0000973,Steven,Taylor,9947 Maple Ave,Reno,NV,41700,USA,08-12-1948,M,$50K - $70K,M,0,0,Some College,06 Jan 1998,Bronze,Clerical,N
974,ACC0000974,Melissa,Hernandez,1993 River Rd,Toronto,ON,I7W,Canada,02-09-1945,S,50K-70K,F,0,0,Bachelor's Degree,10 Sep 1990,NORMAL,Management,N
975,ACC0000975,Donald,Miller,6990 1st St,Puebla,PUE,716773,Mexico,27-10-1932,M,$70K - $90K,M,4,0,Partial High School,1996/02/08,Gold,Professional,Yes
976,ACC0000976,David,Martinez,561 Cedar Ln,Los Angeles,CA,,USA,01/05/1942,Single,$70K - $90K,F,1,0,High School,23 May 1990,Bronze,Management,Y
977,ACC0000977,Michelle,Torres,7038 Pine Rd,Phoenix,AZ,,USA,24-11-1925,M,$30K - $50K,M,1,1,High School,23-04-1996,GOLD,management,0
978,ACC0000978,Donald,kING,1937 Main St,Atlanta,GA,37004,USA,1946/04/07,S,$50K - $70K,Male,0,0,Some College,1994-12-12,Normal,Professional,Y
979,ACC0000979,Barbara,Jones,149 Oak Ave,Charlotte,NC,91136,USA,03 Apr 1964,S,$110K - $130K,M,2,1,Some College,1990-07-16,Gold,,Y
980,ACC0000980,Margaret,BROWN,8495 1st St,Atlanta,GA,31979,USA,01/30/1967,M,$50K - $70K,Male,3,3,High School,1994/03/05,Silver,Manual,N
981,ACC0000981,Paul,Thomas,6149 Main St,San Antonio,TX,40073,USA,1942/11/02,M,$10K - $30K,F,2,1,High School,01/07/1991,Gold,Management,N
982,ACC0000982,Anthony,Allen,3949 Maple Ave,Seattle,WA,44268,U.S.A.,19 Sep 1942,M,$30K - $50K,F,1,0,Some College,04/09/1990,Silver,Clerical,N
983,ACC0000983,Jessica,Nguyen,427 Cedar Ln,Charlotte,NC,48128,USA,1927/12/28,S,$50K - $70K,F,0,0,Some College,1994-02-15,Bronze,Manual,Y
984,ACC0000984,Andrew,Moore,597 Main St,Chicago,IL,11989,usa,11/18/1955,M,$50K - $70K,f,1,0,Bachelor's Degree,01/23/1993,Bronze,Professional,Y
985,ACC0000985,Donna,Wright,9828 Oak Ave,Ottawa,ON,G0F,Canada,1960-03-09,S,$50K - $70K,M,0,0,Some College,19 Oct 1991,Bronze,Manual,Y
986,ACC0000986,Michael,Ramirez,813 Main St,Portland,OR,20842,US,1967-06-28,S,$90K - $110K,MALE,5,5,Bachelor's Degree,12/27/1995,Normal,,Y
987,ACC0000987,Margaret,White,1885 Maple Ave,salt lake city,UT,93508,USA,08/11/1964,S,$30K - $50K,F,0,0,Some College,1997-02-07,Gold,Manual,N
988,ACC0000988,Patricia,lopez,1867 Maple Ave,Buffalo,NY,62906,US,1936-10-10,S,$110K - $130K,M,1,1,High School,11 Nov 1995,Bronze,Manual,N
989,ACC0000989,Emily,Garcia,9554 Main St,Albuquerque,NM,37200,USA,01 Oct 1929,M,$50K - $70K,F,2,2,Bachelor's Degree,21-05-1993,Normal,Clerical,N
990,ACC0000990,anthony,White,4172 Main St,Toronto,ON,E6U,canada,07/18/1955,married,$130K - $150K,M,0,0,Graduate Degree,1990/04/14,Silver,Skilled Manual,yes
991,ACC0000991,James,Lee,659 Pine Rd,HONOLULU,HI,70519,U.S.A.,03/14/1936,M,$90K - $110K,MALE,2,2,Some College,1996-02-26,Silver,Professional,Y
992,ACC0000992,Patricia,lee,5384 Maple Ave,Buffalo,NY,96270,United States,17 Dec 1942,S,$130K - $150K,Female,1,0,Graduate Degree,1992-12-27,Normal,Management,1
993,ACC0000993,Mary,Moore,134 Main St,Seattle,WA,72382,USA,24 Aug 1977,married,$70K - $90K,FEMALE,2,1,Partial High School,07-11-1995,Bronze,Management,Y
994,ACC0000994,mARK,Miller,5005 1st St,Indianapolis,IN,43198,USA,07/11/1931,Married,$70K - $90K,M,2,0,Bachelor's Degree,1997-12-31,Normal,Management,Y
995,ACC0000995,Charles,Jones,4128 River Rd,sAN dIEGO,CA,49525,USA,07-01-1965,M,30K-50K,M,0,0,Bachelor's Degree,1995/03/27,Gold,Manual,N
996,ACC0000996,Andrew,Jones,7081 Pine Rd,HARTFORD,CT,88307,U.S.A.,07/06/1965,S,$90K - $110K,F,4,4,Bachelor's Degree,11/02/1991,Silver,Skilled Manual,N
997,ACC0000997,Paul,Hernandez,3771 1st St,Columbus,OH,94669,U.S.A.,07 Jun 1946,M,,M,0,0,High School,01/27/1995,Normal,Clerical,0
998,ACC0000998,Andrew,Robinson,1115 River Rd,Austin,TX,72356,U.S.A.,24 Feb 1937,married,$50K - $70K,M,3,1,High School,07/27/1994,Bronze,Skilled Manual,0
999,ACC0000999,Matthew,Smith,8183 1st St,Winnipeg,MB,J1M,Canada,12 Feb 1940,S,50K-70K,F,2,2,Graduate Degree,1994/08/22,Silver,Clerical,Y
1000,ACC0001000,Elizabeth,Walker,2073 Maple Ave,Orlando,FL,19659,U.S.A.,10/09/1929,M,$50K - $70K,Male,2,0,Some College,1995-02-23,Bronze,Skilled Manual,N
1001,ACC0001001,Deborah,Thompson,6079 Maple Ave,Puebla,PUE,,MEXICO,10/08/1938,M,$10K - $30K,m,2,0,HIGH SCHOOL,1995-05-25,Bronze,Clerical,N
1002,ACC0001002,David,Jackson,4971 Cedar Ln,Columbus,OH,16560,USA,1930/11/22,M,$30K - $50K,MALE,2,0,hIGH sCHOOL,04 Dec 1990,Normal,,N
1003,ACC0001003,Anthony,Smith,2271 Oak Ave,Miami,FL,70178,USA,04 May 1957,M,"$50,000-$70,000",F,2,0,Bachelor's Degree,20 Jan 1990,Bronze,Skilled Manual,Y
1004,ACC0001004,George,Martinez,866 Oak Ave,Detroit,MI,13065,USA,1945/01/30,M,$90K - $110K,M,3,1,High School,1997-05-25,Silver,PROFESSIONAL,Y
1005,ACC0001005,Karen,Miller,4359 Pine Rd,Houston,TX,,USA,22 Oct 1954,S,$30K - $50K,MALE,3,0,High School,10/27/1990,Normal,Manual,Y
1006,ACC0001006,Andrew,Jackson,3994 Pine Rd,MONTERREY,NL,,Mexico,07/25/1924,M,$30K - $50K,F,1,0,Bachelor's Degree,10-11-1995,Silver,Clerical,Y
1007,ACC0001007,Kimberly,Rodriguez,8574 River Rd,Oakland,CA,22258,USA,11 Oct 1959,M,,F,2,2,High School,10/29/1991,Silver,Professional,Y
1008,ACC0001008,David,Perez,7500 Oak Ave,Mexico City,DF,700835,méxico,1965-09-27,single,$110K - $130K,M,2,2,Bachelor's Degree,1998-12-20,Silver,Clerical,yes
1009,ACC0001009,Patricia,Nguyen,2026 River Rd,Sacramento,CA,78553,USA,01 Apr 1925,S,$70K - $90K,M,0,0,Some College,1997-12-11,Normal,Professional,1
1010,ACC0001010,Amanda,Jackson,274 Main St,Los Angeles,CA,65556,USA,1951-10-15,M,,F,3,1,Bachelor's Degree,15-08-1998,Normal,Clerical,1
1011,ACC0001011,Donald,Hill,1869 Pine Rd,Monterrey,NL,576833,Mexico,1937/12/31,S,$50K - $70K,Male,1,1,partial high school,1991/11/01,Bronze,Professional,Y
1012,ACC0001012,Kevin,moore,7046 Oak Ave,Austin,TX,77465,USA,1959-03-10,S,$50K - $70K,m,3,3,Graduate Degree,1992/07/25,Silver,Manual,1
1013,ACC0001013,Daniel,Scott,9106 River Rd,Nashville,TN,89084,USA,27 Feb 1950,M,$90K - $110K,F,2,1,High School,12/09/1994,Normal,Skilled Manual,Y
1014,ACC0001014,Anthony,Clark,8315 Oak Ave,Colorado Springs,CO,87800,US,1927-08-08,married,$10K - $30K,M,1,1,Bachelor's Degree,13-03-1991,Silver,Manual,1
1015,ACC0001015,George,Young,6219 Oak Ave,Minneapolis,MN,21407,United States,02/25/1966,M,"$70,000-$90,000",M,2,1,Graduate Degree,28-04-1994,Normal,clerical,N
1016,ACC0001016,Paul,Clark,9006 Main St,New York,NY,84731,USA,08-10-1933,M,$30K - $50K,M,2,2,Some College,05/11/1996,Silver,Clerical,Y
1017,ACC0001017,Jessica,Lopez,8054 1st St,Portland,OR,17772,USA,16 Feb 1923,S,$30K - $50K,f,3,3,some college,03 Dec 1993,Gold,Skilled Manual,Yes
1018,ACC0001018,Anthony,MARTINEZ,5329 Pine Rd,Tacoma,WA,98177,USA,12 Feb 1937,S,$70K - $90K,FEMALE,3,2,High School,1993/08/22,Normal,Professional,1
1019,ACC0001019,kevin,Sanchez,7779 Cedar Ln,Reno,NV,22933,USA,,M,,M,0,0,Bachelor's Degree,11/20/1998,Normal,Skilled Manual,Y
1020,ACC0001020,Ashley,Thomas,6066 Cedar Ln,Reno,NV,21573,US,23-03-1938,S,$90K - $110K,M,0,0,Bachelor's Degree,29 Oct 1992,bRONZE,Manual,N
1021,ACC0001021,Steven,Wright,3035 Pine Rd,Cheyenne,WY,96479,USA,28 Jun 1939,S,$50K - $70K,F,2,2,High School,27 Nov 1995,Silver,Clerical,N
1022,ACC0001022,Sarah,Lee,6709 River Rd,Minneapolis,MN,20522,USA,01 May 1942,S,70K-90K,F,2,2,High School,03/24/1998,silver,Clerical,1
1023,ACC0001023,Andrew,Jones,2139 Maple Ave,Toronto,ON,S2L,can.,1930-12-06,M,10K-30K,F,2,0,Bachelor's Degree,1993/11/06,Bronze,Clerical,no
1024,ACC0001024,Karen,Young,2148 1st St,Detroit,MI,,US,1961-11-26,M,$150K +,Female,2,2,High School,06/17/1992,sILVER,Professional,Y
1025,ACC0001025,Joseph,Lopez,2198 Main St,Philadelphia,PA,98550,USA,12/02/1946,S,$90K - $110K,M,0,0,Some College,05 Sep 1993,Silver,Clerical,Y
1026,ACC0001026,Barbara,aNDERSON,5627 Main St,Salt Lake City,UT,,USA,1923-01-07,M,"$50,000-$70,000",M,0,0,High School,08 Feb 1997,Silver,Professional,1
1027,ACC0001027,Robert,Harris,3622 River Rd,Charlotte,NC,99045,UNITED STATES,16 Aug 1960,S,$50K - $70K,F,1,1,High School,01/07/1993,Gold,Clerical,Y
1028,ACC0001028,Paul,Moore,7615 Pine Rd,rALEIGH,NC,65065,UNITED STATES,30-05-1936,M,$90K - $110K,MALE,0,0,Some College,08-11-1996,Normal,Manual,Y
1029,ACC0001029,barbara,Flores,1871 Maple Ave,ottawa,ON,S4S,Canada,1949/05/14,M,"$50,000-$70,000",M,0,0,High School,1998/08/06,Normal,Skilled Manual,N
1030,ACC0001030,Mary,TORRES,9447 Pine Rd,Dallas,TX,18577,USA,1960/01/24,S,$10K - $30K,F,3,0,High School,01-08-1992,Normal,Skilled Manual,N
1031,ACC0001031,Joshua,Wilson,6521 Main St,Charlotte,NC,,USA,1938-02-19,M,$10K - $30K,m,1,1,Bachelor's Degree,02 Dec 1996,Silver,,Y
1032,ACC0001032,Andrew,JOHNSON,8637 River Rd,Hartford,CT,47449,USA,17-01-1965,M,,f,2,1,High School,1995/08/23,Normal,Skilled Manual,N
1033,ACC0001033,Thomas,Martin,7024 Main St,OTTAWA,ON,J6Z,Canada,11/29/1973,M,$50K - $70K,F,3,1,High School,05/21/1995,Silver,Clerical,Y
1034,ACC0001034,Matthew,Brown,5208 1st St,Phoenix,AZ,27030,USA,1936-06-17,Single,$70K - $90K,F,0,0,Bachelor's Degree,1990-09-09,nORMAL,Management,N
1035,ACC0001035,Paul,Lopez,1755 River Rd,Reno,NV,30580,USA,07/14/1967,M,$70K - $90K,MALE,2,0,Some College,02 Jun 1996,Gold,,N
1036,ACC0001036,Carol,Gonzalez,9685 Maple Ave,Memphis,TN,93325,USA,04/30/1963,M,$50K - $70K,M,1,1,BACHELOR'S DEGREE,1997/12/27,Silver,Manual,N
1037,ACC0001037,Stephanie,Torres,2607 Main St,lOS aNGELES,CA,90007,UNITED STATES,1951-05-23,M,$30K - $50K,F,0,0,Some College,04/01/1993,Normal,Professional,1
1038,ACC0001038,Amanda,Nguyen,3754 River Rd,Spokane,WA,16283,USA,05/19/1954,Single,$110K - $130K,M,3,3,High School,1990-02-28,Silver,Professional,Y
1039,ACC0001039,Charles,Thompson,2769 1st St,Denver,CO,19748,USA,03/22/1940,S,$30K - $50K,F,3,3,High School,10 Sep 1991,Normal,Clerical,Yes
1040,ACC0001040,Melissa,Johnson,8555 Oak Ave,Milwaukee,WI,90717,usa,10/31/1965,M,$30K - $50K,M,1,1,Graduate Degree,01/30/1991,Bronze,Manual,Y
1041,ACC0001041,Sandra,Brown,533 River Rd,Newark,NJ,72031,USA,09/28/1942,S,$10K - $30K,M,2,1,Some College,06/21/1997,Bronze,,Y
1042,ACC0001042,Lisa,Rodriguez,4208 Oak Ave,Reno,NV,36786,USA,02/10/1948,S,,M,1,1,High School,10/28/1995,Bronze,Professional,Y
1043,ACC0001043,Amanda,Brown,4512 Maple Ave,Toronto,ON,V5V,Canada,11-07-1961,Married,$130K - $150K,M,3,1,Some College,26 May 1994,Silver,Manual,Y
1044,ACC0001044,Stephanie,Anderson  ,1182 River Rd,pITTSBURGH,PA,25025,usa,06 Sep 1957,S,$110K - $130K,Male,4,1,Some College,03/29/1990,Normal,Clerical,N
1045,ACC0001045,Karen,Wright,5392 Main St,Seattle,WA,45366,USA,06/20/1934,M,$10K - $30K,Female,3,3,Graduate Degree,29 Dec 1993,Normal,Clerical,Y
1046,ACC0001046,Daniel,Hill,7979 Pine Rd,Colorado Springs,CO,57618,USA,28-03-1964,M,$50K - $70K,F,2,1,Graduate Degree,20 Jun 1994,Bronze,Professional,Y
1047,ACC0001047,Thomas,white,4213 Pine Rd,Spokane,WA,,usa,1950-01-21,S,$130K - $150K,Male,1,1,High School,08-04-1998,Silver,Management,N
1048,ACC0001048,Melissa,Smith,8224 Cedar Ln,Ottawa,ON,T2T,Canada,15-09-1923,,$50K - $70K,M,2,2,gRADUATE dEGREE,1990/12/15,Bronze,Manual,no
1049,ACC0001049,Donald,Thomas,6681 River Rd,Milwaukee,WI,28160,USA,02 Sep 1977,married,$50K - $70K,Male,2,1,Some College,1997-05-07,Normal,SKILLED MANUAL,Y
